,proto,service,id.resp_p,missed_bytes,version,cipher,curve,resumed,established,sni_matches_cert,secure_label
534,udp,dns,5355,0,1,1,1,1,1,1,1
535,udp,dns,5353,0,1,1,1,1,1,1,1
536,udp,dns,5353,0,1,1,1,1,1,1,1
537,tcp,,34984,0,1,1,1,1,1,1,1
538,tcp,,50912,0,1,1,1,1,1,1,1
539,tcp,,50872,0,1,1,1,1,1,1,1
540,tcp,,50960,0,1,1,1,1,1,1,1
541,tcp,,2181,0,1,1,1,1,1,1,1
542,tcp,,42773,0,1,1,1,1,1,1,1
543,udp,dns,53,0,1,1,1,1,1,1,0
544,udp,dns,53,0,1,1,1,1,1,1,0
545,udp,dns,53,0,1,1,1,1,1,1,0
546,udp,dns,53,0,1,1,1,1,1,1,0
547,udp,quic,443,0,1,1,1,1,1,1,1
548,tcp,ssl,443,0,1,1,1,1,1,1,1
549,,,443,,0,1,0,1,1,1,0
550,tcp,,9092,0,1,1,1,1,1,1,1
551,tcp,,27017,0,1,1,1,1,1,1,1
552,tcp,,9092,0,1,1,1,1,1,1,1
553,udp,dns,53,0,1,1,1,1,1,1,0
554,udp,dns,53,0,1,1,1,1,1,1,0
555,udp,dns,53,0,1,1,1,1,1,1,0
556,udp,dns,53,0,1,1,1,1,1,1,0
557,udp,quic,443,0,1,1,1,1,1,1,1
558,,,443,,0,1,1,1,1,1,0
559,udp,dns,53,0,1,1,1,1,1,1,0
560,udp,dns,53,0,1,1,1,1,1,1,0
561,udp,dns,53,0,1,1,1,1,1,1,0
562,udp,dns,53,0,1,1,1,1,1,1,0
563,udp,dns,53,0,1,1,1,1,1,1,0
564,udp,dns,53,0,1,1,1,1,1,1,0
565,udp,dns,53,0,1,1,1,1,1,1,0
566,udp,dns,53,0,1,1,1,1,1,1,0
567,udp,dns,53,0,1,1,1,1,1,1,0
568,udp,quic,443,0,1,1,1,1,1,1,1
569,udp,quic,443,0,1,1,1,1,1,1,1
570,udp,quic,443,0,1,1,1,1,1,1,1
571,,,443,,0,1,1,1,1,1,0
572,udp,quic,443,0,1,1,1,1,1,1,1
573,tcp,,34984,0,1,1,1,1,1,1,1
574,tcp,,58768,0,1,1,1,1,1,1,1
575,tcp,,45903,0,1,1,1,1,1,1,1
576,tcp,,50912,0,1,1,1,1,1,1,1
577,tcp,,50872,0,1,1,1,1,1,1,1
578,tcp,,50960,0,1,1,1,1,1,1,1
579,tcp,,36276,0,1,1,1,1,1,1,1
580,tcp,,42773,0,1,1,1,1,1,1,1
581,udp,,5678,0,1,1,1,1,1,1,1
582,tcp,,9997,0,1,1,1,1,1,1,1
583,tcp,,9997,0,1,1,1,1,1,1,1
584,tcp,,2181,0,1,1,1,1,1,1,1
585,udp,dns,5355,0,1,1,1,1,1,1,1
586,udp,dns,5355,0,1,1,1,1,1,1,1
587,udp,dns,5355,0,1,1,1,1,1,1,1
588,udp,dns,5355,0,1,1,1,1,1,1,1
589,udp,dns,53,0,1,1,1,1,1,1,0
590,udp,dns,53,0,1,1,1,1,1,1,0
591,tcp,,9092,0,1,1,1,1,1,1,1
592,tcp,,9092,0,1,1,1,1,1,1,1
593,udp,dns,53,0,1,1,1,1,1,1,0
594,tcp,ssl,443,30800,1,1,1,1,1,1,0
595,,,443,,0,1,1,1,1,1,0
596,udp,quic,443,0,1,1,1,1,1,1,1
597,udp,quic,443,0,1,1,1,1,1,1,1
598,tcp,,34984,0,1,1,1,1,1,1,1
599,tcp,,50912,0,1,1,1,1,1,1,1
600,tcp,,50872,0,1,1,1,1,1,1,1
601,tcp,,50960,0,1,1,1,1,1,1,1
602,tcp,,42773,0,1,1,1,1,1,1,1
603,tcp,,49232,0,1,1,1,1,1,1,1
604,udp,dns,53,0,1,1,1,1,1,1,0
605,udp,dns,5353,0,1,1,1,1,1,1,1
606,udp,dns,5353,0,1,1,1,1,1,1,1
607,tcp,,2181,0,1,1,1,1,1,1,1
608,tcp,,27017,0,1,1,1,1,1,1,1
609,udp,dns,5353,0,1,1,1,1,1,1,1
610,udp,dns,5353,0,1,1,1,1,1,1,1
611,tcp,,58768,0,1,1,1,1,1,1,1
612,tcp,,45903,0,1,1,1,1,1,1,1
613,tcp,,9092,0,1,1,1,1,1,1,1
614,tcp,,9092,0,1,1,1,1,1,1,1
615,tcp,,34984,0,1,1,1,1,1,1,1
616,tcp,,50912,0,1,1,1,1,1,1,1
617,tcp,,50872,0,1,1,1,1,1,1,1
618,tcp,,50960,0,1,1,1,1,1,1,1
619,tcp,,36276,0,1,1,1,1,1,1,1
620,tcp,,42773,0,1,1,1,1,1,1,1
621,tcp,,2181,0,1,1,1,1,1,1,1
622,udp,dns,5353,0,1,1,1,1,1,1,1
623,udp,dns,5353,0,1,1,1,1,1,1,1
624,udp,dns,53,0,1,1,1,1,1,1,0
625,tcp,ssl,443,0,1,1,1,1,1,1,1
626,,,443,,0,1,0,1,1,1,0
627,tcp,,34984,0,1,1,1,1,1,1,1
628,tcp,,50912,0,1,1,1,1,1,1,1
629,tcp,,50872,0,1,1,1,1,1,1,1
630,tcp,,50960,0,1,1,1,1,1,1,1
631,tcp,,9092,0,1,1,1,1,1,1,1
632,tcp,,42773,0,1,1,1,1,1,1,1
633,tcp,,9092,0,1,1,1,1,1,1,1
634,tcp,,27017,0,1,1,1,1,1,1,1
635,tcp,,58768,0,1,1,1,1,1,1,1
636,tcp,,45903,0,1,1,1,1,1,1,1
637,tcp,,2181,0,1,1,1,1,1,1,1
638,tcp,,34984,0,1,1,1,1,1,1,1
639,tcp,,50912,0,1,1,1,1,1,1,1
640,tcp,,50872,0,1,1,1,1,1,1,1
641,tcp,,50960,0,1,1,1,1,1,1,1
642,tcp,,36276,0,1,1,1,1,1,1,1
643,tcp,,42773,0,1,1,1,1,1,1,1
644,tcp,,9092,0,1,1,1,1,1,1,1
645,udp,,1900,0,1,1,1,1,1,1,1
646,tcp,,9092,0,1,1,1,1,1,1,1
647,udp,quic,443,0,1,1,1,1,1,1,1
648,tcp,,34984,0,1,1,1,1,1,1,1
649,tcp,,50912,0,1,1,1,1,1,1,1
650,tcp,,50872,0,1,1,1,1,1,1,1
651,tcp,,50960,0,1,1,1,1,1,1,1
652,tcp,,2181,0,1,1,1,1,1,1,1
653,tcp,,42773,0,1,1,1,1,1,1,1
654,tcp,,58768,0,1,1,1,1,1,1,1
655,tcp,,45903,0,1,1,1,1,1,1,1
656,tcp,,9092,0,1,1,1,1,1,1,1
657,tcp,,27017,0,1,1,1,1,1,1,1
658,icmp,,0,0,1,1,1,1,1,1,1
659,icmp,,0,0,1,1,1,1,1,1,1
660,tcp,,9092,0,1,1,1,1,1,1,1
661,udp,dns,53,0,1,1,1,1,1,1,0
662,udp,dns,53,0,1,1,1,1,1,1,0
663,udp,dns,53,0,1,1,1,1,1,1,0
664,udp,dns,53,0,1,1,1,1,1,1,0
665,udp,dns,53,0,1,1,1,1,1,1,0
666,udp,dns,53,0,1,1,1,1,1,1,0
667,tcp,,34984,0,1,1,1,1,1,1,1
668,tcp,,50912,0,1,1,1,1,1,1,1
669,tcp,,50872,0,1,1,1,1,1,1,1
670,tcp,,50960,0,1,1,1,1,1,1,1
671,tcp,,36276,0,1,1,1,1,1,1,1
672,tcp,,42773,0,1,1,1,1,1,1,1
673,tcp,,9997,0,1,1,1,1,1,1,1
674,tcp,,9997,0,1,1,1,1,1,1,1
675,tcp,,2181,0,1,1,1,1,1,1,1
676,tcp,,9092,0,1,1,1,1,1,1,1
677,tcp,,9092,0,1,1,1,1,1,1,1
678,udp,dns,5353,0,1,1,1,1,1,1,1
679,udp,dns,5353,0,1,1,1,1,1,1,1
680,tcp,,34984,0,1,1,1,1,1,1,1
681,tcp,,50912,0,1,1,1,1,1,1,1
682,tcp,,50872,0,1,1,1,1,1,1,1
683,tcp,,50960,0,1,1,1,1,1,1,1
684,tcp,,42773,0,1,1,1,1,1,1,1
685,tcp,,58768,0,1,1,1,1,1,1,1
686,tcp,,45903,0,1,1,1,1,1,1,1
687,tcp,,2181,0,1,1,1,1,1,1,1
688,tcp,,27017,0,1,1,1,1,1,1,1
689,udp,dns,53,0,1,1,1,1,1,1,0
690,udp,dns,53,0,1,1,1,1,1,1,0
691,udp,dns,53,0,1,1,1,1,1,1,0
692,udp,quic,443,0,1,1,1,1,1,1,1
693,tcp,,9092,0,1,1,1,1,1,1,1
694,tcp,,37076,0,1,1,1,1,1,1,1
695,tcp,,37080,0,1,1,1,1,1,1,1
696,tcp,,37094,0,1,1,1,1,1,1,1
697,tcp,,9092,0,1,1,1,1,1,1,1
698,tcp,,34984,0,1,1,1,1,1,1,1
699,tcp,,50912,0,1,1,1,1,1,1,1
700,tcp,,50872,0,1,1,1,1,1,1,1
701,tcp,,50960,0,1,1,1,1,1,1,1
702,tcp,,36276,0,1,1,1,1,1,1,1
703,tcp,,42773,0,1,1,1,1,1,1,1
704,udp,dns,53,0,1,1,1,1,1,1,0
705,udp,dns,53,0,1,1,1,1,1,1,0
706,udp,dns,53,0,1,1,1,1,1,1,0
707,tcp,ssl,443,0,1,1,1,1,1,1,1
708,,,443,,0,1,1,1,1,1,0
709,tcp,,2181,0,1,1,1,1,1,1,1
710,udp,dns,53,0,1,1,1,1,1,1,0
711,udp,dns,53,0,1,1,1,1,1,1,0
712,udp,dns,53,0,1,1,1,1,1,1,0
713,udp,quic,443,0,1,1,1,1,1,1,1
714,udp,dns,53,0,1,1,1,1,1,1,0
715,udp,quic,443,0,1,1,1,1,1,1,1
716,,,443,,0,1,0,1,1,1,0
717,tcp,,34984,0,1,1,1,1,1,1,1
718,tcp,,58768,0,1,1,1,1,1,1,1
719,tcp,,45903,0,1,1,1,1,1,1,1
720,tcp,,50912,0,1,1,1,1,1,1,1
721,tcp,,50872,0,1,1,1,1,1,1,1
722,tcp,,50960,0,1,1,1,1,1,1,1
723,tcp,,9092,0,1,1,1,1,1,1,1
724,tcp,,9092,0,1,1,1,1,1,1,1
725,tcp,,42773,0,1,1,1,1,1,1,1
726,tcp,,27017,0,1,1,1,1,1,1,1
727,udp,dns,53,0,1,1,1,1,1,1,0
728,udp,dns,53,0,1,1,1,1,1,1,0
729,udp,dns,53,0,1,1,1,1,1,1,0
730,udp,dns,53,0,1,1,1,1,1,1,0
731,udp,dns,53,0,1,1,1,1,1,1,0
732,udp,quic,443,0,1,1,1,1,1,1,1
733,tcp,,2181,0,1,1,1,1,1,1,1
734,udp,quic,443,0,1,1,1,1,1,1,1
735,udp,dns,53,0,1,1,1,1,1,1,0
736,udp,dns,53,0,1,1,1,1,1,1,0
737,tcp,,34984,0,1,1,1,1,1,1,1
738,tcp,,50912,0,1,1,1,1,1,1,1
739,tcp,,50872,0,1,1,1,1,1,1,1
740,tcp,,50960,0,1,1,1,1,1,1,1
741,udp,dns,53,0,1,1,1,1,1,1,0
742,udp,dns,53,0,1,1,1,1,1,1,0
743,udp,dns,53,0,1,1,1,1,1,1,0
744,udp,quic,443,0,1,1,1,1,1,1,1
745,,,443,,1,1,1,1,1,1,1
746,udp,dns,53,0,1,1,1,1,1,1,0
747,tcp,ssl,443,0,1,1,1,1,1,1,1
748,,,443,,0,1,1,1,1,1,0
749,tcp,,36276,0,1,1,1,1,1,1,1
750,tcp,,42773,0,1,1,1,1,1,1,1
751,tcp,,9092,0,1,1,1,1,1,1,1
752,udp,dns,53,0,1,1,1,1,1,1,0
753,udp,dns,53,0,1,1,1,1,1,1,0
754,tcp,,9092,0,1,1,1,1,1,1,1
755,udp,dns,53,0,1,1,1,1,1,1,0
756,tcp,ssl,443,0,1,1,1,1,1,1,1
757,,,443,,0,1,1,1,1,1,0
758,udp,dns,53,0,1,1,1,1,1,1,0
759,udp,dns,53,0,1,1,1,1,1,1,0
760,udp,quic,443,0,1,1,1,1,1,1,1
761,,,443,,0,1,1,1,1,1,0
762,tcp,,58768,0,1,1,1,1,1,1,1
763,tcp,,45903,0,1,1,1,1,1,1,1
764,udp,dns,5353,0,1,1,1,1,1,1,1
765,udp,dns,5353,0,1,1,1,1,1,1,1
766,tcp,,34984,0,1,1,1,1,1,1,1
767,tcp,,50912,0,1,1,1,1,1,1,1
768,tcp,,2181,0,1,1,1,1,1,1,1
769,tcp,,50872,0,1,1,1,1,1,1,1
770,tcp,,50960,0,1,1,1,1,1,1,1
771,udp,quic,443,0,1,1,1,1,1,1,1
772,tcp,,42773,0,1,1,1,1,1,1,1
773,tcp,,9092,0,1,1,1,1,1,1,1
774,tcp,,27017,0,1,1,1,1,1,1,1
775,tcp,,9092,0,1,1,1,1,1,1,1
776,udp,dns,53,0,1,1,1,1,1,1,0
777,udp,dns,53,0,1,1,1,1,1,1,0
778,udp,dns,53,0,1,1,1,1,1,1,0
779,udp,quic,443,0,1,1,1,1,1,1,1
780,,,443,,1,1,1,1,1,1,1
781,tcp,,34984,0,1,1,1,1,1,1,1
782,tcp,,50912,0,1,1,1,1,1,1,1
783,tcp,,50872,0,1,1,1,1,1,1,1
784,tcp,,50960,0,1,1,1,1,1,1,1
785,tcp,,36276,0,1,1,1,1,1,1,1
786,tcp,,42773,0,1,1,1,1,1,1,1
787,udp,,5678,0,1,1,1,1,1,1,1
788,udp,,5678,0,1,1,1,1,1,1,1
789,tcp,,9997,0,1,1,1,1,1,1,1
790,tcp,,9997,0,1,1,1,1,1,1,1
791,tcp,,2181,0,1,1,1,1,1,1,1
792,tcp,,58768,0,1,1,1,1,1,1,1
793,tcp,,45903,0,1,1,1,1,1,1,1
794,tcp,,9092,0,1,1,1,1,1,1,1
795,tcp,,9092,0,1,1,1,1,1,1,1
796,tcp,,34984,0,1,1,1,1,1,1,1
797,tcp,,50912,0,1,1,1,1,1,1,1
798,tcp,,50872,0,1,1,1,1,1,1,1
799,tcp,,50960,0,1,1,1,1,1,1,1
800,tcp,,42773,0,1,1,1,1,1,1,1
801,tcp,,2181,0,1,1,1,1,1,1,1
802,tcp,,27017,0,1,1,1,1,1,1,1
803,tcp,,9092,0,1,1,1,1,1,1,1
804,udp,quic,443,0,1,1,1,1,1,1,1
805,,,443,,0,1,0,1,1,1,0
806,tcp,,9092,0,1,1,1,1,1,1,1
807,tcp,,34984,0,1,1,1,1,1,1,1
808,tcp,,50912,0,1,1,1,1,1,1,1
809,tcp,,50872,0,1,1,1,1,1,1,1
810,tcp,,50960,0,1,1,1,1,1,1,1
811,tcp,,36276,0,1,1,1,1,1,1,1
812,tcp,,42773,0,1,1,1,1,1,1,1
813,tcp,,58768,0,1,1,1,1,1,1,1
814,tcp,,45903,0,1,1,1,1,1,1,1
815,tcp,,2181,0,1,1,1,1,1,1,1
816,icmp,,0,0,1,1,1,1,1,1,1
817,icmp,,134,0,1,1,1,1,1,1,1
818,udp,dhcp,67,0,1,1,1,1,1,1,0
819,udp,dns,5353,0,1,1,1,1,1,1,1
820,udp,dns,5353,0,1,1,1,1,1,1,1
821,udp,dns,5353,0,1,1,1,1,1,1,1
822,tcp,,34984,0,1,1,1,1,1,1,1
823,tcp,,50912,0,1,1,1,1,1,1,1
824,tcp,,50872,0,1,1,1,1,1,1,1
825,tcp,,50960,0,1,1,1,1,1,1,1
826,tcp,,9092,0,1,1,1,1,1,1,1
827,tcp,,9092,0,1,1,1,1,1,1,1
828,tcp,,42773,0,1,1,1,1,1,1,1
829,unknown_transport,,0,0,1,1,1,1,1,1,0
830,unknown_transport,,0,0,1,1,1,1,1,1,0
831,udp,dns,5353,0,1,1,1,1,1,1,1
832,tcp,,27017,0,1,1,1,1,1,1,1
833,udp,dns,53,0,1,1,1,1,1,1,0
834,tcp,http,80,0,1,1,1,1,1,1,1
835,,,80,,0,1,1,1,1,1,0
836,tcp,,2181,0,1,1,1,1,1,1,1
837,tcp,,34984,0,1,1,1,1,1,1,1
838,tcp,,50912,0,1,1,1,1,1,1,1
839,tcp,,50872,0,1,1,1,1,1,1,1
840,tcp,,50960,0,1,1,1,1,1,1,1
841,tcp,,36276,0,1,1,1,1,1,1,1
842,tcp,,42773,0,1,1,1,1,1,1,1
843,udp,dns,53,0,1,1,1,1,1,1,0
844,udp,dns,53,0,1,1,1,1,1,1,0
845,tcp,,58768,0,1,1,1,1,1,1,1
846,tcp,,45903,0,1,1,1,1,1,1,1
847,tcp,,9092,0,1,1,1,1,1,1,1
848,udp,dns,53,0,1,1,1,1,1,1,0
849,udp,quic,443,0,1,1,1,1,1,1,1
850,,,443,,1,1,1,1,1,1,1
851,tcp,,9092,0,1,1,1,1,1,1,1
852,udp,,1900,0,1,1,1,1,1,1,1
853,tcp,,34984,0,1,1,1,1,1,1,1
854,tcp,,2181,0,1,1,1,1,1,1,1
855,tcp,,50912,0,1,1,1,1,1,1,1
856,tcp,,50872,0,1,1,1,1,1,1,1
857,tcp,,50960,0,1,1,1,1,1,1,1
858,icmp,,0,0,1,1,1,1,1,1,1
859,icmp,,130,0,1,1,1,1,1,1,1
860,unknown_transport,,0,0,1,1,1,1,1,1,0
861,unknown_transport,,0,0,1,1,1,1,1,1,0
862,udp,dns,5353,0,1,1,1,1,1,1,1
863,udp,dns,5353,0,1,1,1,1,1,1,1
864,tcp,,42773,0,1,1,1,1,1,1,1
865,tcp,,9092,0,1,1,1,1,1,1,1
866,tcp,,27017,0,1,1,1,1,1,1,1
867,tcp,,9092,0,1,1,1,1,1,1,1
868,icmp,,0,0,1,1,1,1,1,1,1
869,udp,dns,53,0,1,1,1,1,1,1,0
870,udp,dns,53,0,1,1,1,1,1,1,0
871,udp,dns,53,0,1,1,1,1,1,1,0
872,udp,dns,53,0,1,1,1,1,1,1,0
873,udp,dns,53,0,1,1,1,1,1,1,0
874,udp,dns,53,0,1,1,1,1,1,1,0
875,udp,dns,53,0,1,1,1,1,1,1,0
876,udp,dns,53,0,1,1,1,1,1,1,0
877,tcp,,58768,0,1,1,1,1,1,1,1
878,tcp,,45903,0,1,1,1,1,1,1,1
879,tcp,,34984,0,1,1,1,1,1,1,1
880,tcp,,50912,0,1,1,1,1,1,1,1
881,tcp,,50872,0,1,1,1,1,1,1,1
882,tcp,,50960,0,1,1,1,1,1,1,1
883,udp,dns,53,0,1,1,1,1,1,1,0
884,udp,quic,443,0,1,1,1,1,1,1,1
885,,,443,,1,1,1,1,1,1,1
886,tcp,,36276,0,1,1,1,1,1,1,1
887,tcp,,42773,0,1,1,1,1,1,1,1
888,udp,dns,53,0,1,1,1,1,1,1,0
889,udp,dns,53,0,1,1,1,1,1,1,0
890,udp,dns,53,0,1,1,1,1,1,1,0
891,udp,dns,53,0,1,1,1,1,1,1,0
892,udp,dns,53,0,1,1,1,1,1,1,0
893,tcp,,9997,0,1,1,1,1,1,1,1
894,tcp,,9997,0,1,1,1,1,1,1,1
895,tcp,,2181,0,1,1,1,1,1,1,1
896,udp,dns,53,0,1,1,1,1,1,1,0
897,udp,dns,53,0,1,1,1,1,1,1,0
898,udp,dns,53,0,1,1,1,1,1,1,0
899,udp,quic,443,0,1,1,1,1,1,1,1
900,,,443,,1,1,1,1,1,1,1
901,udp,dns,53,0,1,1,1,1,1,1,0
902,udp,dns,53,0,1,1,1,1,1,1,0
903,udp,quic,443,0,1,1,1,1,1,1,1
904,udp,quic,443,0,1,1,1,1,1,1,1
905,,,443,,1,1,1,1,1,1,1
906,udp,dns,53,0,1,1,1,1,1,1,0
907,udp,quic,443,0,1,1,1,1,1,1,1
908,udp,dns,53,0,1,1,1,1,1,1,0
909,udp,dns,53,0,1,1,1,1,1,1,0
910,udp,dns,53,0,1,1,1,1,1,1,0
911,udp,dns,53,0,1,1,1,1,1,1,0
912,udp,dns,53,0,1,1,1,1,1,1,0
913,udp,quic,443,0,1,1,1,1,1,1,1
914,tcp,,9092,0,1,1,1,1,1,1,1
915,tcp,,9092,0,1,1,1,1,1,1,1
916,udp,dns,5353,0,1,1,1,1,1,1,1
917,udp,dns,5353,0,1,1,1,1,1,1,1
918,tcp,,34984,0,1,1,1,1,1,1,1
919,tcp,,50912,0,1,1,1,1,1,1,1
920,tcp,,50960,0,1,1,1,1,1,1,1
921,tcp,,50872,0,1,1,1,1,1,1,1
922,tcp,,42773,0,1,1,1,1,1,1,1
923,icmp,,134,0,1,1,1,1,1,1,1
924,tcp,,2181,0,1,1,1,1,1,1,1
925,tcp,,27017,0,1,1,1,1,1,1,1
926,udp,,138,0,1,1,1,1,1,1,1
927,tcp,,58768,0,1,1,1,1,1,1,1
928,tcp,,45903,0,1,1,1,1,1,1,1
929,tcp,,9092,0,1,1,1,1,1,1,1
930,tcp,,9092,0,1,1,1,1,1,1,1
931,tcp,,34984,0,1,1,1,1,1,1,1
932,tcp,,50912,0,1,1,1,1,1,1,1
933,tcp,,50960,0,1,1,1,1,1,1,1
934,tcp,,50872,0,1,1,1,1,1,1,1
935,tcp,,36276,0,1,1,1,1,1,1,1
936,tcp,,42773,0,1,1,1,1,1,1,1
937,tcp,,2181,0,1,1,1,1,1,1,1
938,tcp,,34984,0,1,1,1,1,1,1,1
939,tcp,,50912,0,1,1,1,1,1,1,1
940,tcp,,50960,0,1,1,1,1,1,1,1
941,tcp,,50872,0,1,1,1,1,1,1,1
942,tcp,,9092,0,1,1,1,1,1,1,1
943,tcp,,9092,0,1,1,1,1,1,1,1
944,tcp,,42773,0,1,1,1,1,1,1,1
945,tcp,,27017,0,1,1,1,1,1,1,1
946,tcp,,58768,0,1,1,1,1,1,1,1
947,tcp,,45903,0,1,1,1,1,1,1,1
948,udp,dns,53,0,1,1,1,1,1,1,0
949,udp,dns,53,0,1,1,1,1,1,1,0
950,udp,dns,53,0,1,1,1,1,1,1,0
951,udp,dns,53,0,1,1,1,1,1,1,0
952,udp,quic,443,0,1,1,1,1,1,1,1
953,udp,quic,443,0,1,1,1,1,1,1,1
954,,,443,,0,1,0,1,1,1,0
955,tcp,,2181,0,1,1,1,1,1,1,1
956,tcp,,42803,0,1,1,1,1,1,1,1
957,tcp,,44368,0,1,1,1,1,1,1,1
958,tcp,,34984,0,1,1,1,1,1,1,1
959,tcp,,50912,0,1,1,1,1,1,1,1
960,tcp,,50960,0,1,1,1,1,1,1,1
961,tcp,,50872,0,1,1,1,1,1,1,1
962,tcp,,36276,0,1,1,1,1,1,1,1
963,tcp,,42773,0,1,1,1,1,1,1,1
964,tcp,,9092,0,1,1,1,1,1,1,1
965,tcp,,9092,0,1,1,1,1,1,1,1
966,udp,dns,53,0,1,1,1,1,1,1,0
967,udp,dns,53,0,1,1,1,1,1,1,0
968,udp,dns,53,0,1,1,1,1,1,1,0
969,tcp,ssl,443,0,1,1,1,1,1,1,1
970,,,443,,0,1,0,1,1,1,0
971,udp,dns,5353,0,1,1,1,1,1,1,1
972,udp,dns,5353,0,1,1,1,1,1,1,1
973,tcp,,2181,0,1,1,1,1,1,1,1
974,tcp,,34984,0,1,1,1,1,1,1,1
975,tcp,,50912,0,1,1,1,1,1,1,1
976,udp,dns,53,0,1,1,1,1,1,1,0
977,udp,dns,53,0,1,1,1,1,1,1,0
978,udp,dns,53,0,1,1,1,1,1,1,0
979,udp,dns,53,0,1,1,1,1,1,1,0
980,udp,dns,53,0,1,1,1,1,1,1,0
981,udp,dns,53,0,1,1,1,1,1,1,0
982,tcp,,50960,0,1,1,1,1,1,1,1
983,tcp,,50872,0,1,1,1,1,1,1,1
984,tcp,,42773,0,1,1,1,1,1,1,1
985,udp,dns,53,0,1,1,1,1,1,1,0
986,udp,dns,53,0,1,1,1,1,1,1,0
987,udp,dns,53,0,1,1,1,1,1,1,0
988,udp,quic,443,0,1,1,1,1,1,1,1
989,,,443,,0,1,0,1,1,1,0
990,udp,dns,53,0,1,1,1,1,1,1,0
991,tcp,,58768,0,1,1,1,1,1,1,1
992,tcp,,45903,0,1,1,1,1,1,1,1
993,udp,quic,443,0,1,1,1,1,1,1,1
994,udp,dns,53,0,1,1,1,1,1,1,0
995,udp,dns,53,0,1,1,1,1,1,1,0
996,udp,dns,53,0,1,1,1,1,1,1,0
997,udp,quic,443,0,1,1,1,1,1,1,1
998,udp,dns,53,0,1,1,1,1,1,1,0
999,tcp,ssl,443,0,1,1,1,1,1,1,1
1000,,,443,,0,1,1,1,1,1,0
1001,tcp,,9092,0,1,1,1,1,1,1,1
1002,tcp,,27017,0,1,1,1,1,1,1,1
1003,tcp,,9092,0,1,1,1,1,1,1,1
1004,tcp,,34984,0,1,1,1,1,1,1,1
1005,tcp,,50912,0,1,1,1,1,1,1,1
1006,tcp,,50960,0,1,1,1,1,1,1,1
1007,tcp,,50872,0,1,1,1,1,1,1,1
1008,udp,dns,53,0,1,1,1,1,1,1,0
1009,udp,dns,53,0,1,1,1,1,1,1,0
1010,udp,dns,53,0,1,1,1,1,1,1,0
1011,tcp,ssl,443,0,1,1,1,1,1,1,1
1012,,,443,,0,1,0,1,1,1,0
1013,tcp,,36276,0,1,1,1,1,1,1,1
1014,udp,,5678,0,1,1,1,1,1,1,1
1015,tcp,,42773,0,1,1,1,1,1,1,1
1016,tcp,,9997,0,1,1,1,1,1,1,1
1017,tcp,,9997,0,1,1,1,1,1,1,1
1018,tcp,,2181,0,1,1,1,1,1,1,1
1019,tcp,,9092,0,1,1,1,1,1,1,1
1020,tcp,,9092,0,1,1,1,1,1,1,1
1021,udp,quic,443,0,1,1,1,1,1,1,1
1022,tcp,,42803,0,1,1,1,1,1,1,1
1023,udp,dns,5353,0,1,1,1,1,1,1,1
1024,udp,dns,5353,0,1,1,1,1,1,1,1
1025,tcp,,34984,0,1,1,1,1,1,1,1
1026,tcp,,50912,0,1,1,1,1,1,1,1
1027,tcp,,50960,0,1,1,1,1,1,1,1
1028,tcp,,50872,0,1,1,1,1,1,1,1
1029,tcp,,42773,0,1,1,1,1,1,1,1
1030,tcp,,58768,0,1,1,1,1,1,1,1
1031,tcp,,45903,0,1,1,1,1,1,1,1
1032,tcp,,2181,0,1,1,1,1,1,1,1
1033,udp,dns,5353,0,1,1,1,1,1,1,1
1034,udp,dns,5353,0,1,1,1,1,1,1,1
1035,tcp,,27017,0,1,1,1,1,1,1,1
1036,tcp,,9092,0,1,1,1,1,1,1,1
1037,tcp,,9092,0,1,1,1,1,1,1,1
1038,tcp,,34984,0,1,1,1,1,1,1,1
1039,tcp,,50912,0,1,1,1,1,1,1,1
1040,tcp,,50960,0,1,1,1,1,1,1,1
1041,tcp,,50872,0,1,1,1,1,1,1,1
1042,tcp,,36276,0,1,1,1,1,1,1,1
1043,tcp,,42773,0,1,1,1,1,1,1,1
1044,tcp,,2181,0,1,1,1,1,1,1,1
1045,udp,dns,53,0,1,1,1,1,1,1,0
1046,udp,dns,53,0,1,1,1,1,1,1,0
1047,udp,dns,53,0,1,1,1,1,1,1,0
1048,udp,dns,53,0,1,1,1,1,1,1,0
1049,udp,dns,53,0,1,1,1,1,1,1,0
1050,tcp,ssl,443,2880,1,1,1,1,1,1,0
1051,tcp,ssl,443,2880,1,1,1,1,1,1,0
1052,tcp,ssl,443,2880,1,1,1,1,1,1,0
1053,tcp,ssl,443,2832,1,1,1,1,1,1,0
1054,tcp,ssl,443,2832,1,1,1,1,1,1,0
1055,,,443,,1,1,1,1,1,1,1
1056,,,443,,1,1,1,1,1,1,1
1057,,,443,,1,1,1,1,1,1,1
1058,,,443,,1,1,1,1,1,1,1
1059,,,443,,1,1,1,1,1,1,1
1060,udp,dns,53,0,1,1,1,1,1,1,0
1061,udp,dns,53,0,1,1,1,1,1,1,0
1062,tcp,http,80,0,1,1,1,1,1,1,1
1063,tcp,http,80,0,1,1,1,1,1,1,1
1064,,,80,,0,1,1,1,1,1,0
1065,,,80,,0,1,1,1,1,1,0
1066,udp,dns,53,0,1,1,1,1,1,1,0
1067,udp,dns,53,0,1,1,1,1,1,1,0
1068,tcp,ssl,443,2844,1,1,1,1,1,1,0
1069,tcp,ssl,443,486684,1,1,1,1,1,1,0
1070,,,443,,1,1,1,1,1,1,1
